user_id,activity_date,action_type
U0066,2024-01-27,login
U0066,2024-01-28,login
U0066,2024-01-29,transaction
U0066,2024-01-30,view_offers
U0067,2024-01-02,login
U0067,2024-01-03,login
U0067,2024-01-10,login
U0067,2024-01-25,login
U0067,2024-01-26,view_offers
U0068,2024-01-17,login
U0068,2024-01-18,login
U0068,2024-01-19,transaction
U0068,2024-01-20,view_offers
U0068,2024-01-21,view_offers
U0069,2024-01-01,transaction
U0069,2024-01-06,login
U0069,2024-01-07,view_offers
U0069,2024-01-08,login
U0069,2024-01-10,login
U0069,2024-01-12,view_offers
U0069,2024-01-16,login
U0069,2024-01-17,login
U0069,2024-01-19,login
U0069,2024-01-22,login
U0069,2024-01-23,transaction
U0069,2024-01-24,login
U0069,2024-01-25,view_offers
U0069,2024-01-28,login
U0070,2024-01-01,login
U0070,2024-01-03,transaction
U0070,2024-01-05,login
U0070,2024-01-06,view_offers
U0070,2024-01-07,login
U0070,2024-01-09,login
U0070,2024-01-10,transaction
U0070,2024-01-12,login
U0070,2024-01-14,login
U0070,2024-01-18,login
U0070,2024-01-20,transaction
U0070,2024-01-22,login
U0070,2024-01-25,login
U0070,2024-01-26,login
U0070,2024-01-27,login
U0070,2024-01-28,view_offers
U0070,2024-01-30,login
U0071,2024-01-01,login
U0071,2024-01-08,view_offers
U0071,2024-01-14,login
U0071,2024-01-18,login
U0071,2024-01-19,view_offers
U0071,2024-01-20,login
U0071,2024-01-27,login
U0071,2024-01-29,view_offers
U0071,2024-01-30,login
U0072,2024-01-02,login
U0072,2024-01-03,login
U0072,2024-01-08,login
U0072,2024-01-09,login
U0072,2024-01-13,login
U0072,2024-01-15,login
U0072,2024-01-18,login
U0072,2024-01-19,transaction
U0072,2024-01-20,transaction
U0072,2024-01-21,login
U0072,2024-01-22,login
U0072,2024-01-25,transaction
U0072,2024-01-26,login
U0072,2024-01-27,view_offers
U0072,2024-01-28,transaction
U0072,2024-01-30,login
U0073,2024-01-03,view_offers
U0073,2024-01-06,login
U0073,2024-01-11,transaction
U0073,2024-01-12,view_offers
U0073,2024-01-13,login
U0073,2024-01-14,view_offers
U0073,2024-01-16,login
U0073,2024-01-24,login
U0073,2024-01-25,login
U0073,2024-01-28,login
U0073,2024-01-29,view_offers
U0073,2024-01-30,login
U0074,2024-01-03,login
U0074,2024-01-08,login
U0074,2024-01-09,transaction
U0074,2024-01-18,login
U0074,2024-01-28,transaction
U0075,2024-01-03,login
U0075,2024-01-13,login
U0075,2024-01-21,transaction
U0075,2024-01-22,login
U0075,2024-01-25,view_offers
U0076,2024-01-01,login
U0076,2024-01-03,login
U0076,2024-01-04,transaction
U0076,2024-01-05,login
U0076,2024-01-08,view_offers
U0076,2024-01-09,login
U0076,2024-01-10,view_offers
U0076,2024-01-11,view_offers
U0076,2024-01-12,login
U0076,2024-01-13,login
U0076,2024-01-14,login
U0076,2024-01-15,transaction
U0076,2024-01-16,transaction
U0076,2024-01-17,login
U0076,2024-01-19,login
U0076,2024-01-20,login
U0076,2024-01-21,view_offers
U0076,2024-01-22,login
U0076,2024-01-25,login
U0076,2024-01-26,login
U0076,2024-01-29,login
U0077,2024-01-01,transaction
U0077,2024-01-05,login
U0077,2024-01-07,login
U0077,2024-01-10,login
U0077,2024-01-11,login
U0077,2024-01-12,login
U0077,2024-01-15,login
U0077,2024-01-16,login
U0077,2024-01-18,login
U0077,2024-01-20,login
U0077,2024-01-21,login
U0077,2024-01-22,login
U0077,2024-01-24,view_offers
U0077,2024-01-25,login
U0077,2024-01-28,login
U0077,2024-01-30,view_offers
U0078,2024-01-03,login
U0078,2024-01-05,view_offers
U0078,2024-01-14,login
U0078,2024-01-15,view_offers
U0078,2024-01-30,login
U0079,2024-01-01,login
U0079,2024-01-02,view_offers
U0079,2024-01-03,login
U0079,2024-01-04,login
U0079,2024-01-07,transaction
U0079,2024-01-08,login
U0079,2024-01-09,login
U0079,2024-01-11,view_offers
U0079,2024-01-13,transaction
U0079,2024-01-14,login
U0079,2024-01-17,login
U0079,2024-01-18,login
U0079,2024-01-20,transaction
U0079,2024-01-23,transaction
U0079,2024-01-24,login
U0079,2024-01-26,login
U0079,2024-01-27,login
U0079,2024-01-28,view_offers
U0079,2024-01-29,view_offers
U0079,2024-01-30,view_offers
U0080,2024-01-05,login
U0080,2024-01-08,view_offers
U0080,2024-01-10,transaction
U0080,2024-01-13,login
U0080,2024-01-20,view_offers
U0080,2024-01-22,transaction
U0080,2024-01-23,login
U0080,2024-01-30,login
U0081,2024-01-01,view_offers
U0081,2024-01-02,login
U0081,2024-01-04,login
U0081,2024-01-05,view_offers
U0081,2024-01-07,transaction
U0081,2024-01-08,login
U0081,2024-01-09,login
U0081,2024-01-11,login
U0081,2024-01-12,login
U0081,2024-01-13,transaction
U0081,2024-01-14,view_offers
U0081,2024-01-18,view_offers
U0081,2024-01-19,login
U0081,2024-01-20,view_offers
U0081,2024-01-21,login
U0081,2024-01-22,login
U0081,2024-01-23,login
U0081,2024-01-24,login
U0081,2024-01-25,view_offers
U0081,2024-01-26,login
U0081,2024-01-27,login
U0081,2024-01-28,login
U0081,2024-01-29,login
U0082,2024-01-01,view_offers
U0082,2024-01-02,transaction
U0082,2024-01-03,transaction
U0082,2024-01-04,view_offers
U0082,2024-01-05,login
U0082,2024-01-10,login
U0082,2024-01-11,view_offers
U0082,2024-01-12,login
U0082,2024-01-13,view_offers
U0082,2024-01-14,view_offers
U0082,2024-01-15,view_offers
U0082,2024-01-17,view_offers
U0082,2024-01-18,login
U0082,2024-01-19,view_offers
U0082,2024-01-20,transaction
U0082,2024-01-21,login
U0082,2024-01-22,view_offers
U0082,2024-01-24,login
U0082,2024-01-25,transaction
U0082,2024-01-26,login
U0082,2024-01-27,login
U0082,2024-01-28,login
U0082,2024-01-29,view_offers
U0082,2024-01-30,login
U0083,2024-01-02,login
U0083,2024-01-03,login
U0083,2024-01-04,login
U0083,2024-01-05,login
U0083,2024-01-06,login
U0083,2024-01-07,transaction
U0083,2024-01-08,login
U0083,2024-01-09,transaction
U0083,2024-01-10,login
U0083,2024-01-11,view_offers
U0083,2024-01-14,transaction
U0083,2024-01-15,login
U0083,2024-01-16,transaction
U0083,2024-01-17,login
U0083,2024-01-18,transaction
U0083,2024-01-19,view_offers
U0083,2024-01-20,login
U0083,2024-01-21,login
U0083,2024-01-22,login
U0083,2024-01-23,login
U0083,2024-01-25,login
U0083,2024-01-27,login
U0083,2024-01-28,login
U0083,2024-01-30,view_offers
U0084,2024-01-01,view_offers
U0084,2024-01-02,transaction
U0084,2024-01-03,login
U0084,2024-01-06,view_offers
U0084,2024-01-07,view_offers
U0084,2024-01-08,transaction
U0084,2024-01-09,transaction
U0084,2024-01-10,view_offers
U0084,2024-01-12,login
U0084,2024-01-14,view_offers
U0084,2024-01-15,login
U0084,2024-01-16,view_offers
U0084,2024-01-17,transaction
U0084,2024-01-18,login
U0084,2024-01-19,view_offers
U0084,2024-01-25,login
U0084,2024-01-26,login
U0084,2024-01-27,login
U0084,2024-01-28,view_offers
U0084,2024-01-29,transaction
U0084,2024-01-30,transaction
U0085,2024-01-02,login
U0085,2024-01-03,login
U0085,2024-01-06,login
U0085,2024-01-07,transaction
U0085,2024-01-08,login
U0085,2024-01-11,login
U0085,2024-01-12,view_offers
U0085,2024-01-14,login
U0085,2024-01-15,login
U0085,2024-01-16,view_offers
U0085,2024-01-19,login
U0085,2024-01-20,login
U0085,2024-01-21,view_offers
U0085,2024-01-23,view_offers
U0085,2024-01-25,transaction
U0085,2024-01-26,login
U0085,2024-01-28,login
U0085,2024-01-29,view_offers
U0085,2024-01-30,login
U0086,2024-01-01,view_offers
U0086,2024-01-05,transaction
U0086,2024-01-06,login
U0086,2024-01-07,view_offers
U0086,2024-01-08,login
U0086,2024-01-10,login
U0086,2024-01-11,login
U0086,2024-01-13,login
U0086,2024-01-15,login
U0086,2024-01-16,view_offers
U0086,2024-01-17,transaction
U0086,2024-01-18,login
U0086,2024-01-19,login
U0086,2024-01-20,transaction
U0086,2024-01-21,view_offers
U0086,2024-01-22,view_offers
U0086,2024-01-23,login
U0086,2024-01-24,transaction
U0086,2024-01-27,login
U0086,2024-01-30,view_offers
U0087,2024-01-01,login
U0087,2024-01-03,view_offers
U0087,2024-01-04,login
U0087,2024-01-05,view_offers
U0087,2024-01-06,login
U0087,2024-01-07,login
U0087,2024-01-09,login
U0087,2024-01-10,view_offers
U0087,2024-01-13,view_offers
U0087,2024-01-15,login
U0087,2024-01-16,login
U0087,2024-01-17,transaction
U0087,2024-01-19,view_offers
U0087,2024-01-20,login
U0087,2024-01-23,login
U0087,2024-01-24,login
U0087,2024-01-25,view_offers
U0087,2024-01-26,login
U0087,2024-01-27,transaction
U0087,2024-01-28,login
U0087,2024-01-29,login
U0087,2024-01-30,login
U0088,2024-01-01,view_offers
U0088,2024-01-02,login
U0088,2024-01-03,login
U0088,2024-01-04,login
U0088,2024-01-05,transaction
U0088,2024-01-07,view_offers
U0088,2024-01-11,login
U0088,2024-01-12,login
U0088,2024-01-13,login
U0088,2024-01-15,transaction
U0088,2024-01-16,view_offers
U0088,2024-01-19,login
U0088,2024-01-20,login
U0088,2024-01-21,login
U0088,2024-01-22,transaction
U0088,2024-01-23,login
U0088,2024-01-25,view_offers
U0088,2024-01-27,login
U0088,2024-01-29,view_offers
U0089,2024-01-08,view_offers
U0089,2024-01-15,view_offers
U0089,2024-01-17,login
U0089,2024-01-19,login
U0089,2024-01-22,view_offers
U0089,2024-01-23,view_offers
U0089,2024-01-30,login
U0090,2024-01-05,login
U0090,2024-01-16,login
U0090,2024-01-17,login
U0090,2024-01-19,transaction
U0090,2024-01-27,login
U0091,2024-01-01,view_offers
U0091,2024-01-04,login
U0091,2024-01-06,transaction
U0091,2024-01-10,login
U0091,2024-01-12,view_offers
U0091,2024-01-13,login
U0091,2024-01-14,view_offers
U0091,2024-01-15,view_offers
U0091,2024-01-16,login
U0091,2024-01-17,login
U0091,2024-01-20,login
U0091,2024-01-21,login
U0091,2024-01-22,view_offers
U0091,2024-01-26,transaction
U0091,2024-01-27,login
U0091,2024-01-29,view_offers
U0092,2024-01-03,transaction
U0092,2024-01-06,login
U0092,2024-01-21,transaction
U0093,2024-01-02,login
U0093,2024-01-06,login
U0093,2024-01-09,login
U0093,2024-01-12,login
U0093,2024-01-24,view_offers
U0093,2024-01-25,login
U0093,2024-01-30,login
U0094,2024-01-13,view_offers
U0094,2024-01-14,login
U0094,2024-01-18,login
U0094,2024-01-22,login
U0094,2024-01-28,view_offers
U0094,2024-01-29,transaction
U0095,2024-01-01,login
U0095,2024-01-03,login
U0095,2024-01-05,view_offers
U0095,2024-01-06,login
U0095,2024-01-09,login
U0095,2024-01-11,login
U0095,2024-01-12,login
U0095,2024-01-16,view_offers
U0095,2024-01-18,transaction
U0095,2024-01-19,view_offers
U0095,2024-01-20,view_offers
U0095,2024-01-23,login
U0095,2024-01-27,login
U0095,2024-01-28,view_offers
U0095,2024-01-30,login
U0096,2024-01-01,login
U0096,2024-01-03,login
U0096,2024-01-05,login
U0096,2024-01-06,login
U0096,2024-01-07,login
U0096,2024-01-08,login
U0096,2024-01-09,view_offers
U0096,2024-01-10,view_offers
U0096,2024-01-13,login
U0096,2024-01-14,view_offers
U0096,2024-01-16,login
U0096,2024-01-17,login
U0096,2024-01-19,login
U0096,2024-01-21,login
U0096,2024-01-23,login
U0096,2024-01-24,login
U0096,2024-01-25,login
U0096,2024-01-27,transaction
U0096,2024-01-28,login
U0096,2024-01-30,login
U0097,2024-01-05,view_offers
U0097,2024-01-10,view_offers
U0097,2024-01-26,transaction
U0098,2024-01-05,view_offers
U0098,2024-01-06,view_offers
U0098,2024-01-09,login
U0098,2024-01-14,login
U0098,2024-01-15,login
U0098,2024-01-16,login
U0098,2024-01-17,view_offers
U0098,2024-01-19,view_offers
U0098,2024-01-20,login
U0098,2024-01-21,login
U0098,2024-01-27,login
U0098,2024-01-28,view_offers
U0098,2024-01-29,login
U0099,2024-01-04,login
U0099,2024-01-09,login
U0099,2024-01-17,login
U0099,2024-01-23,transaction
U0099,2024-01-24,login
U0099,2024-01-29,login
U0100,2024-01-07,transaction
U0100,2024-01-08,view_offers
U0100,2024-01-13,view_offers
U0100,2024-01-17,view_offers
U0100,2024-01-18,view_offers
U0100,2024-01-20,login
U0100,2024-01-22,view_offers
U0100,2024-01-24,login
U0100,2024-01-25,login
U0100,2024-01-26,login
U0100,2024-01-27,login
U0100,2024-01-30,login
U0101,2024-01-01,view_offers
U0101,2024-01-04,view_offers
U0101,2024-01-05,transaction
U0101,2024-01-06,login
U0101,2024-01-11,view_offers
U0101,2024-01-12,login
U0101,2024-01-13,login
U0101,2024-01-14,login
U0101,2024-01-15,login
U0101,2024-01-16,login
U0101,2024-01-17,login
U0101,2024-01-19,view_offers
U0101,2024-01-20,view_offers
U0101,2024-01-21,login
U0101,2024-01-22,login
U0101,2024-01-26,login
U0101,2024-01-27,login
U0101,2024-01-28,view_offers
U0101,2024-01-29,login
U0102,2024-01-02,login
U0102,2024-01-03,view_offers
U0102,2024-01-05,login
U0102,2024-01-09,transaction
U0102,2024-01-13,login
U0102,2024-01-15,login
U0102,2024-01-16,login
U0102,2024-01-19,view_offers
U0102,2024-01-20,login
U0102,2024-01-24,login
U0102,2024-01-26,transaction
U0102,2024-01-29,transaction
U0102,2024-01-30,login
U0103,2024-01-03,view_offers
U0103,2024-01-04,transaction
U0103,2024-01-06,view_offers
U0103,2024-01-20,login
U0103,2024-01-29,transaction
U0103,2024-01-30,login
U0104,2024-01-02,login
U0104,2024-01-03,login
U0104,2024-01-04,transaction
U0104,2024-01-05,login
U0104,2024-01-06,login
U0104,2024-01-07,login
U0104,2024-01-09,login
U0104,2024-01-11,transaction
U0104,2024-01-13,view_offers
U0104,2024-01-15,login
U0104,2024-01-18,transaction
U0104,2024-01-19,login
U0104,2024-01-21,login
U0104,2024-01-23,login
U0104,2024-01-24,login
U0104,2024-01-25,login
U0104,2024-01-26,transaction
U0104,2024-01-27,view_offers
U0104,2024-01-29,login
U0104,2024-01-30,login
U0105,2024-01-01,login
U0105,2024-01-02,login
U0105,2024-01-03,login
U0105,2024-01-04,view_offers
U0105,2024-01-05,login
U0105,2024-01-06,view_offers
U0105,2024-01-07,login
U0105,2024-01-08,view_offers
U0105,2024-01-09,transaction
U0105,2024-01-13,view_offers
U0105,2024-01-14,transaction
U0105,2024-01-15,transaction
U0105,2024-01-16,login
U0105,2024-01-17,view_offers
U0105,2024-01-18,transaction
U0105,2024-01-19,login
U0105,2024-01-20,login
U0105,2024-01-22,transaction
U0105,2024-01-23,view_offers
U0105,2024-01-26,login
U0105,2024-01-27,login
U0105,2024-01-28,view_offers
U0105,2024-01-29,login
U0105,2024-01-30,view_offers
U0106,2024-01-09,transaction
U0106,2024-01-14,login
U0106,2024-01-20,login
U0106,2024-01-24,login
U0106,2024-01-25,transaction
U0106,2024-01-29,view_offers
U0107,2024-01-06,login
U0107,2024-01-08,login
U0107,2024-01-15,transaction
U0107,2024-01-17,login
U0107,2024-01-20,view_offers
U0107,2024-01-21,login
U0107,2024-01-23,view_offers
U0107,2024-01-25,login
U0107,2024-01-27,transaction
U0108,2024-01-03,login
U0108,2024-01-08,login
U0108,2024-01-14,login
U0108,2024-01-16,login
U0108,2024-01-17,login
U0108,2024-01-18,view_offers
U0108,2024-01-20,view_offers
U0108,2024-01-22,login
U0109,2024-01-01,view_offers
U0109,2024-01-03,login
U0109,2024-01-07,login
U0109,2024-01-08,transaction
U0109,2024-01-09,login
U0109,2024-01-10,view_offers
U0109,2024-01-11,transaction
U0109,2024-01-12,transaction
U0109,2024-01-14,login
U0109,2024-01-15,login
U0109,2024-01-16,login
U0109,2024-01-18,view_offers
U0109,2024-01-19,login
U0109,2024-01-23,login
U0109,2024-01-25,login
U0109,2024-01-27,login
U0110,2024-01-01,view_offers
U0110,2024-01-05,login
U0110,2024-01-13,view_offers
U0110,2024-01-25,login
U0110,2024-01-30,login
U0111,2024-01-05,login
U0111,2024-01-08,transaction
U0111,2024-01-09,login
U0111,2024-01-15,login
U0111,2024-01-18,login
U0111,2024-01-20,view_offers
U0111,2024-01-21,view_offers
U0111,2024-01-25,login
U0111,2024-01-28,transaction
U0111,2024-01-29,login
U0112,2024-01-01,view_offers
U0112,2024-01-02,transaction
U0112,2024-01-03,view_offers
U0112,2024-01-04,login
U0112,2024-01-05,view_offers
U0112,2024-01-08,login
U0112,2024-01-11,login
U0112,2024-01-12,login
U0112,2024-01-14,view_offers
U0112,2024-01-16,login
U0112,2024-01-17,login
U0112,2024-01-19,login
U0112,2024-01-21,transaction
U0112,2024-01-22,view_offers
U0112,2024-01-26,login
U0112,2024-01-27,login
U0112,2024-01-30,login
U0113,2024-01-02,login
U0113,2024-01-04,login
U0113,2024-01-06,login
U0113,2024-01-08,login
U0113,2024-01-09,transaction
U0113,2024-01-12,view_offers
U0113,2024-01-13,login
U0113,2024-01-14,login
U0113,2024-01-15,login
U0113,2024-01-16,login
U0113,2024-01-18,login
U0113,2024-01-21,login
U0113,2024-01-23,login
U0113,2024-01-24,login
U0113,2024-01-27,login
U0113,2024-01-30,login
U0114,2024-01-02,login
U0114,2024-01-03,login
U0114,2024-01-04,transaction
U0114,2024-01-06,login
U0114,2024-01-08,login
U0114,2024-01-09,login
U0114,2024-01-10,transaction
U0114,2024-01-11,login
U0114,2024-01-12,transaction
U0114,2024-01-13,view_offers
U0114,2024-01-14,login
U0114,2024-01-17,transaction
U0114,2024-01-18,login
U0114,2024-01-20,login
U0114,2024-01-21,login
U0114,2024-01-24,login
U0114,2024-01-25,login
U0114,2024-01-29,login
U0115,2024-01-03,transaction
U0115,2024-01-07,login
U0115,2024-01-11,login
U0115,2024-01-12,login
U0115,2024-01-13,login
U0115,2024-01-16,login
U0115,2024-01-20,view_offers
U0115,2024-01-21,transaction
U0115,2024-01-24,transaction
U0115,2024-01-25,view_offers
U0115,2024-01-29,transaction
U0116,2024-01-04,view_offers
U0116,2024-01-06,login
U0116,2024-01-08,login
U0116,2024-01-12,view_offers
U0117,2024-01-07,login
U0117,2024-01-08,login
U0117,2024-01-16,login
U0117,2024-01-17,view_offers
U0117,2024-01-18,login
U0117,2024-01-21,login
U0117,2024-01-23,login
U0117,2024-01-24,view_offers
U0117,2024-01-26,view_offers
U0117,2024-01-28,login
U0117,2024-01-29,login
U0118,2024-01-01,login
U0118,2024-01-02,login
U0118,2024-01-03,login
U0118,2024-01-05,login
U0118,2024-01-10,transaction
U0118,2024-01-12,login
U0118,2024-01-13,login
U0118,2024-01-18,view_offers
U0118,2024-01-20,login
U0118,2024-01-25,transaction
U0118,2024-01-26,login
U0118,2024-01-30,login
U0119,2024-01-02,view_offers
U0119,2024-01-03,login
U0119,2024-01-04,login
U0119,2024-01-06,login
U0119,2024-01-07,login
U0119,2024-01-10,login
U0119,2024-01-11,login
U0119,2024-01-12,view_offers
U0119,2024-01-13,login
U0119,2024-01-14,login
U0119,2024-01-15,login
U0119,2024-01-16,view_offers
U0119,2024-01-17,transaction
U0119,2024-01-18,login
U0119,2024-01-19,login
U0119,2024-01-20,transaction
U0119,2024-01-21,login
U0119,2024-01-22,login
U0119,2024-01-23,login
U0119,2024-01-24,login
U0119,2024-01-25,login
U0119,2024-01-27,transaction
U0119,2024-01-29,view_offers
U0119,2024-01-30,login
U0120,2024-01-01,login
U0120,2024-01-02,login
U0120,2024-01-03,view_offers
U0120,2024-01-05,transaction
U0120,2024-01-06,view_offers
U0120,2024-01-07,login
U0120,2024-01-08,login
U0120,2024-01-14,view_offers
U0120,2024-01-15,login
U0120,2024-01-17,login
U0120,2024-01-18,transaction
U0120,2024-01-19,login
U0120,2024-01-23,view_offers
U0120,2024-01-25,login
U0121,2024-01-04,login
U0121,2024-01-05,login
U0121,2024-01-06,login
U0121,2024-01-08,view_offers
U0121,2024-01-09,login
U0121,2024-01-10,view_offers
U0121,2024-01-23,login
U0121,2024-01-24,login
U0121,2024-01-25,login
U0121,2024-01-29,transaction
U0122,2024-01-05,login
U0122,2024-01-08,login
U0122,2024-01-11,view_offers
U0122,2024-01-12,login
U0122,2024-01-17,view_offers
U0122,2024-01-19,login
U0122,2024-01-21,login
U0122,2024-01-26,login
U0122,2024-01-27,view_offers
U0122,2024-01-28,view_offers
U0123,2024-01-01,login
U0123,2024-01-02,transaction
U0123,2024-01-03,transaction
U0123,2024-01-04,transaction
U0123,2024-01-05,login
U0123,2024-01-06,transaction
U0123,2024-01-07,login
U0123,2024-01-08,login
U0123,2024-01-10,login
U0123,2024-01-11,login
U0123,2024-01-12,transaction
U0123,2024-01-14,login
U0123,2024-01-15,view_offers
U0123,2024-01-18,view_offers
U0123,2024-01-21,view_offers
U0123,2024-01-22,login
U0123,2024-01-23,login
U0123,2024-01-24,view_offers
U0123,2024-01-25,login
U0123,2024-01-26,login
U0123,2024-01-28,login
U0123,2024-01-29,login
U0123,2024-01-30,transaction
U0124,2024-01-06,login
U0124,2024-01-13,transaction
U0124,2024-01-17,transaction
U0124,2024-01-21,login
U0125,2024-01-03,login
U0125,2024-01-04,login
U0125,2024-01-07,login
U0125,2024-01-08,view_offers
U0125,2024-01-14,login
U0125,2024-01-16,transaction
U0125,2024-01-18,view_offers
U0125,2024-01-22,login
U0125,2024-01-30,login
U0126,2024-01-01,login
U0126,2024-01-02,view_offers
U0126,2024-01-11,login
U0126,2024-01-14,login
U0126,2024-01-16,view_offers
U0126,2024-01-17,transaction
U0126,2024-01-19,view_offers
U0126,2024-01-22,view_offers
U0126,2024-01-23,login
U0126,2024-01-26,transaction
U0126,2024-01-27,login
U0126,2024-01-28,view_offers
U0126,2024-01-29,login
U0127,2024-01-03,view_offers
